"id","fdcId","nameRu","nameEn","wfpbStatus","createdAt","calories","protein","fat","carbohydrates","water","fiber","sugarTotal","sucrose","glucose","fructose","lactose","maltose","saturatedFat","monounsaturatedFat","polyunsaturatedFat","transFat","cholesterol","omega3","omega6","calcium","iron","magnesium","phosphorus","potassium","sodium","zinc","copper","manganese","selenium","vitaminC","thiamin","riboflavin","niacin","pantothenicAcid","vitaminB6","biotin","folate","vitaminB12","vitaminA","vitaminD","vitaminE","vitaminK","lysine","methionine","alanine","arginine","asparticAcid","betaCarotene","cystine","glutamicAcid","glycine","histidine","iodine","isoleucine","leucine","omega9","phenylalanine","proline","retinol","serine","threonine","tryptophan","tyrosine","valine","vitaminD2","vitaminD3"
"cms1nfxgi002xunchtzp3er6o","2003603","маслята","slippery jack mushrooms","forbidden","2026-07-26 10:22:36.067","39.8018","2.18","0.4494","6.7593","89.85","3.139","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4325","0.7388","10.49","85.9","375.9","0.8913","0.4978","0.07302","0.156","0.38","0.0","0.007875","0.2075","6.4","0.0","0.1054","8.07","0.0","0.0","0.0","0.37","0.0","0.0","1.029","0.196","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.429","0.38","0.651","1.084","0.0","0.671","0.0","0.0","0.0","0.826","0.299","0.0","1.286","0.37","0.0"
"cms1nfxgy002yunch4ktdn727","169251","грузди","milk caps","green","2026-07-26 10:22:36.083","22.0","3.09","0.34","3.26","92.4","1.0","1.98","0.0","1.48","0.17","0.0","0.0","0.05","0.0","0.16","0.0","0.0","0.0","0.16","3.0","0.5","9.0","86.0","318.0","5.0","0.52","0.318","0.047","9.3","2.1","0.081","0.402","3.61","1.5","0.104","0.0","17.0","0.04","0.0","0.2","0.01","0.0","0.107","0.031","0.199","0.078","0.195","0.0","0.012","0.343","0.092","0.057","25.2","0.076","0.12","0.0","0.085","0.076","0.0","0.094","0.107","0.035","0.044","0.232","0.2","0.0"
"cms1nfzeh002zunchk47mwrr6","2768202","грибы белые сушеные","dried porcini","green","2026-07-26 10:22:38.585","277.0","3.8","1.2","70.7","22.3","4.6","66.1","0.0","0.0","0.0","0.0","0.0","0.27","0.328","0.361","0.0","0.0","0.0","0.546","33.0","1.7","42.0","181.0","1110.0","3.0","0.28","0.631","0.234","1.3","183.0","0.01","0.57","3.1","0.0","0.09","0.0","12.0","0.0","0.0","0.0","0.31","1.6","0.187","0.042","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.033","0.0","0.0","0.0","0.0"
"cms1nfzgf0030uncha8pozxi7","2003603","грибы портобелло","portobello mushrooms","green","2026-07-26 10:22:38.655","39.8018","2.18","0.4494","6.7593","89.85","3.139","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4325","0.7388","10.49","85.9","375.9","0.8913","0.4978","0.07302","0.156","0.38","0.0","0.007875","0.2075","6.4","0.0","0.1054","8.07","0.0","0.0","0.0","0.37","0.0","0.0","1.029","0.196","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.429","0.38","0.651","1.084","0.0","0.671","0.0","0.0","0.0","0.826","0.299","0.0","1.286","0.37","0.0"
"cms1nfzgm0031unchajmwid6x","2003600","грибы эноки","enoki mushrooms","green","2026-07-26 10:22:38.663","44.4382","2.416875","0.245","8.141425","88.29","2.945","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.432","1.275","12.84","84.1","402.3","0.4167","0.4815","0.09342","0.09013","0.0","0.0","0.012","0.24","6.987","0.0","0.1188","12.48","0.0","0.0","0.0","0.0","0.0","0.0","0.925","0.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.472","0.0","0.643","1.053","0.0","0.819","0.0","0.0","0.0","0.784","0.268","0.0","1.353","0.0","0.0"
"cms1ng1gf0032unch6hyrhxyv","2003602","грибы мейтаке","maitake mushrooms","green","2026-07-26 10:22:41.248","37.615","2.203125","0.265","6.604375","90.37","3.071","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2089","11.04","72.38","260.0","0.345","0.7629","0.2719","0.0584","3.269","0.0","0.009875","0.2694","6.763","0.0","0.071","32.57","0.0","0.0","0.0","1.6","0.0","0.0","2.209","0.313","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.907","3.269","1.571","2.515","0.0","1.616","0.0","0.0","0.0","1.811","0.371","0.0","2.818","1.596","0.0"
"cms1ng1gi0033unchtrrigrgx","168457","морская капуста","seaweed kelp","green","2026-07-26 10:22:41.25","43.0","1.68","0.56","9.57","81.58","1.3","0.6","0.0","0.0","0.0","0.0","0.0","0.247","0.098","0.047","0.0","0.0","0.02","0.055999999999999994","168.0","2.85","121.0","42.0","89.0","233.0","1.23","0.13","0.2","0.7","3.0","0.05","0.15","0.47","0.642","0.002","0.0","180.0","0.0","6.0","0.0","0.87","66.0","0.082","0.025","0.122","0.065","0.125","70.0","0.098","0.268","0.1","0.024","0.7","0.076","0.083","0.0","0.043","0.073","0.0","0.098","0.055","0.048","0.026","0.072","0.0","0.0"
"cms1ng1h30034unchvfbdou6y","2768203","грибы рейши порошок","reishi mushroom powder","green","2026-07-26 10:22:41.272","328.0","10.0","4.0","64.66","3.34","4.8","3.26","0.0","0.0","0.0","0.0","0.0","2.36","1.31","0.14","0.0","3.0","0.0","0.24","230.0","1.0","34.0","203.0","262.0","6580.0","1.54","0.535","0.4","5.3","7.0","0.2","0.4","3.7","0.1","0.1","0.0","31.0","0.7","0.0","0.0","0.15","0.2","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","5.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ng3gp0035unchwkclpcp9","170496","вакаме","wakame seaweed","green","2026-07-26 10:22:43.85","45.0","3.03","0.64","9.14","79.99","0.5","0.65","0.0","0.0","0.0","0.0","0.0","0.13","0.058","0.218","0.0","0.0","0.393","0.043","150.0","2.18","107.0","80.0","50.0","872.0","0.38","0.284","1.4","0.7","3.0","0.06","0.23","1.6","0.697","0.002","0.0","196.0","0.0","18.0","0.0","1.0","5.3","0.112","0.063","0.136","0.092","0.179","216.0","0.028","0.199","0.112","0.015","0.7","0.087","0.257","0.0","0.112","0.092","0.0","0.078","0.165","0.035","0.049","0.209","0.0","0.0"
"cms1ng3gt0036unchazhevr1c","168457","комбу","kombu seaweed","green","2026-07-26 10:22:43.853","43.0","1.68","0.56","9.57","81.6","1.3","0.6","0.0","0.0","0.0","0.0","0.0","0.247","0.098","0.047","0.0","0.0","0.016","0.024","168.0","2.85","121.0","42.0","89.0","233.0","1.23","0.13","0.2","0.7","3.0","0.05","0.15","0.47","0.642","0.002","0.0","180.0","0.0","6.0","0.0","0.87","66.0","0.082","0.025","0.122","0.065","0.125","70.0","0.098","0.268","0.1","0.024","7.4","0.076","0.083","0.0","0.043","0.073","0.0","0.098","0.055","0.048","0.026","0.072","0.0","0.0"
"cms1ng5c10037unchrz73n7e1","170091","спирулина","spirulina","green","2026-07-26 10:22:46.273","26.0","5.92","0.39","2.42","90.67","0.4","0.3","0.0","0.0","0.0","0.0","0.0","0.135","0.034","0.106","0.0","0.0","0.0","0.17","12.0","2.79","19.0","11.0","127.0","98.0","0.2","0.597","0.186","0.7","0.9","0.222","0.342","1.196","0.325","0.034","0.0","9.0","0.0","3.0","0.0","0.49","2.5","0.312","0.118","0.465","0.427","0.597","33.0","0.068","0.864","0.319","0.112","0.7","0.331","0.509","0.004","0.286","0.245","0.0","0.309","0.306","0.096","0.266","0.362","0.0","0.0"
"cms1ng5g50038unchn9c3vlrv","168457","ламинария","kelp seaweed","green","2026-07-26 10:22:46.421","43.0","1.68","0.56","9.57","81.58","1.3","0.6","0.0","0.0","0.0","0.0","0.0","0.247","0.098","0.047","0.0","0.0","0.02","0.055999999999999994","168.0","2.85","121.0","42.0","89.0","233.0","1.23","0.13","0.2","0.7","3.0","0.05","0.15","0.47","0.642","0.002","0.0","180.0","0.0","6.0","0.0","0.87","66.0","0.082","0.025","0.122","0.065","0.125","70.0","0.098","0.268","0.1","0.024","0.7","0.076","0.083","0.0","0.043","0.073","0.0","0.098","0.055","0.048","0.026","0.072","0.0","0.0"
"cms1ng6bl0039unch6a5lm72m","168457","ламинария сушеная","dried kelp","green","2026-07-26 10:22:47.553","43.0","1.68","0.56","9.57","81.58","1.3","0.6","0.0","0.0","0.0","0.0","0.0","0.247","0.098","0.047","0.0","0.0","0.02","0.055999999999999994","168.0","2.85","121.0","42.0","89.0","233.0","1.23","0.13","0.2","0.7","3.0","0.05","0.15","0.47","0.642","0.002","0.0","180.0","0.0","6.0","0.0","0.87","66.0","0.082","0.025","0.122","0.065","0.125","70.0","0.098","0.268","0.1","0.024","0.7","0.076","0.083","0.0","0.043","0.073","0.0","0.098","0.055","0.048","0.026","0.072","0.0","0.0"
"cms1ng86r003aunchpkvwy1mi","170090","агар-агар хлопья","agar agar","green","2026-07-26 10:22:49.971","306.0","6.21","0.3","80.88","8.68","7.7","2.97","0.0","0.0","0.0","0.0","0.0","0.061","0.027","0.102","0.0","0.0","0.184","0.019000000000000003","625.0","21.4","770.0","52.0","1125.0","102.0","5.8","0.61","4.3","7.4","0.0","0.01","0.222","0.202","3.018","0.303","0.0","580.0","0.0","0.0","0.0","5.0","24.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nga4a003bunchep4x8ddt","170929","горчичный порошок","mustard powder","green","2026-07-26 10:22:52.474","508.0","26.1","36.2","28.1","5.27","12.2","6.79","3.69","2.88","0.02","0.0","0.0","1.99","22.5","10.1","0.0","0.0","0.0","9.71","266.0","9.21","370.0","828.0","738.0","13.0","6.08","0.645","2.45","208.0","7.1","0.805","0.261","4.73","0.81","0.397","0.0","162.0","0.0","2.0","0.0","5.07","5.4","1.84","0.483","1.17","1.93","2.44","18.0","0.68","5.26","1.59","0.878","0.0","1.18","2.08","0.0","1.17","2.81","0.0","0.759","0.838","0.256","0.809","1.51","0.0","0.0"
"cms1nga4n003cunchu7dgkl7i","173755","кэроб","carob","green","2026-07-26 10:22:52.488","222.0","4.62","0.65","88.88","3.58","39.8","49.08","0.0","0.0","0.0","0.0","0.0","0.09","0.197","0.216","0.0","0.0","0.0","0.428","348.0","2.94","54.0","79.0","827.0","35.0","0.92","0.571","0.508","5.3","0.2","0.053","0.461","1.897","0.047","0.366","0.0","29.0","0.0","1.0","0.0","0.63","0.0","0.196","0.081","0.584","0.13","0.503","8.0","0.029","0.362","0.267","0.122","5.3","0.209","0.442","0.0","0.151","0.354","0.0","0.304","0.271","0.048","0.12","0.446","0.0","0.0"
"cms1nga6d003dunchb3musdhl","2768204","пищевые неактивные дрожжи","nutritional yeast","green","2026-07-26 10:22:52.55","185.0","23.88","0.9","20.42","40.9","6.5","1.6","0.0","0.0","0.0","0.0","1.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","67.0","4.04","180.0","104.0","2100.0","3380.0","4.19","0.245","0.261","27.6","0.0","23.375","17.5","127.5","4.6","0.0","0.0","3786.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngdwt003eunchyk0xg22d","171321","гвоздика","cloves","green","2026-07-26 10:22:57.389","274.0","5.97","13.0","65.53","9.87","33.9","2.38","0.02","1.14","1.07","0.0","0.0","3.952","1.393","3.606","0.254","0.0","1.073","6.003","632.0","11.83","259.0","104.0","1020.0","277.0","2.32","0.368","60.127","7.2","0.2","0.158","0.22","1.56","0.509","0.391","0.0","25.0","0.0","8.0","0.0","8.82","141.8","0.37","0.08","0.29","0.32","0.6","45.0","0.07","0.56","0.28","0.13","7.2","0.24","0.4","0.0","0.23","0.39","0.0","0.24","0.18","0.03","0.19","0.34","0.0","0.0"
"cms1ngdwx003funch2fev0oqu","171316","бадьян","star anise","green","2026-07-26 10:22:57.393","337.0","17.6","15.9","50.0","9.54","14.6","0.0","0.0","0.0","0.0","0.0","0.0","0.586","9.78","3.15","0.0","0.0","0.0","3.15","646.0","37.0","170.0","440.0","1440.0","16.0","5.3","0.91","2.3","5.0","21.0","0.34","0.29","3.06","0.797","0.65","0.0","10.0","0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngdzv003gunchpf81wsdp","173468","сванская соль","svan salt","forbidden","2026-07-26 10:22:57.499","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24.0","0.33","1.0","0.0","8.0","38800.0","0.1","0.03","0.1","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngfuw003hunchzncwxekt","171315","перец душистый","allspice","green","2026-07-26 10:22:59.912","263.0","6.09","8.69","72.12","8.46","21.6","0.0","0.0","0.0","0.0","0.0","0.0","2.55","0.66","2.36","0.0","0.0","0.0","4.65","661.0","7.06","135.0","113.0","1044.0","77.0","1.01","0.553","2.943","2.7","39.2","0.101","0.063","2.86","0.0","0.21","0.0","36.0","0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngfxi003iunchigltqz48","171316","анис","anise seed","green","2026-07-26 10:23:00.006","337.0","17.6","15.9","50.02","9.54","14.6","0.0","0.0","0.0","0.0","0.0","0.0","0.586","9.78","3.15","0.0","0.0","0.0","6.3","646.0","36.96","170.0","440.0","1441.0","16.0","5.3","0.91","2.3","5.0","21.0","0.34","0.29","3.06","0.797","0.65","0.0","10.0","0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngfzy003junchhkjgws6y","170924","карри порошок","curry powder","green","2026-07-26 10:23:00.095","325.0","14.29","14.01","55.83","8.8","53.2","2.76","0.62","1.14","0.79","0.0","0.0","1.648","8.782","3.056","0.0","0.0","0.255","5.843999999999999","525.0","19.1","255.0","367.0","1170.0","52.0","4.7","1.2","8.3","40.3","0.7","0.176","0.2","3.26","1.07","0.105","0.0","56.0","0.0","1.0","0.0","25.24","99.8","0.7","0.19","0.55","0.89","1.79","11.0","0.2","2.27","0.79","0.29","40.3","0.63","0.89","0.012","0.58","1.24","0.0","0.39","0.35","0.11","0.4","0.75","0.0","0.0"
"cms1nghtf003kunchr1fnnkx1","2768205","гарам масала","garam masala","green","2026-07-26 10:23:02.452","57.0","3.3","0.88","10.5","84.3","2.6","2.3","0.0","0.0","0.0","0.0","0.0","0.18","0.0","0.0","0.0","0.0","0.0","0.0","22.0","1.0","0.0","0.0","0.0","92.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","233.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nghzh003lunchpl0f0rhe","2768206","смесь трав прованских","herbes de provence","green","2026-07-26 10:23:02.669","315.0","6.84","7.35","55.35","28.71","0.0","49.74","41.77","1.7","0.32","4.92","0.0","4.534","2.143","0.375","0.364","29.0","0.085","0.6369999999999999","251.0","0.17","22.0","193.0","350.0","129.0","0.79","0.004","0.002","2.7","2.6","0.016","0.405","0.21","0.835","0.016","0.0","11.0","0.31","74.0","0.2","0.2","1.3","0.0","0.0","0.0","0.0","0.0","14.0","0.0","0.0","0.0","0.0","2.7","0.0","0.0","0.176","0.0","0.0","73.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2"
"cms1ngjut003muncho1d2uj0y","170934","шафран","saffron","green","2026-07-26 10:23:05.093","310.0","11.43","5.85","65.37","11.9","3.9","0.0","0.0","0.0","0.0","0.0","0.0","1.586","0.429","2.067","0.0","0.0","0.025","2.763","111.0","11.1","264.0","252.0","1724.0","148.0","1.09","0.328","28.408","5.6","80.8","0.115","0.267","1.46","0.0","1.01","0.0","93.0","0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngjz5003nunchviig97k0","2768207","перец розовый","pink pepper","green","2026-07-26 10:23:05.249","127.0","20.5","4.4","0.0","75.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.81","1.348","0.811","0.034","46.0","1.1830000000000003","0.22300000000000003","7.0","0.38","27.0","261.0","366.0","75.0","0.39","0.063","0.011","31.4","0.0","0.08","0.105","7.995","1.03","0.611","0.0","4.0","4.15","35.0","10.9","0.4","0.4","1.759","0.577","1.308","1.287","2.575","0.0","0.159","2.903","1.263","0.543","31.4","0.954","1.562","0.0","0.845","0.867","35.0","0.905","1.066","0.221","0.742","1.1","0.0","10.9"
"cms1ngjzh003ounchqfrwu5ow","170933","перец белый","white pepper","green","2026-07-26 10:23:05.261","296.0","10.4","2.12","68.61","11.42","26.2","0.0","0.0","0.0","0.0","0.0","0.0","0.626","0.789","0.616","0.0","0.0","0.0","0.0","265.0","14.31","90.0","176.0","73.0","5.0","1.13","0.91","4.3","3.1","21.0","0.022","0.126","0.212","0.0","0.1","0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1nglwr003punch4h6qlcoy","170918","семена тмина","caraway seeds","green","2026-07-26 10:23:07.756","333.0","19.77","14.59","49.9","9.87","38.0","0.64","0.0","0.0","0.0","0.0","0.0","0.62","7.125","3.272","0.0","0.0","0.0","6.394","689.0","16.23","258.0","568.0","1351.0","17.0","5.5","0.91","1.3","12.1","21.0","0.383","0.379","3.606","0.0","0.36","0.0","10.0","0.0","18.0","0.0","2.5","0.0","1.031","0.361","0.914","1.252","2.084","206.0","0.329","3.169","1.322","0.55","12.1","0.826","1.218","0.0","0.867","0.917","0.0","0.946","0.756","0.244","0.642","1.037","0.0","0.0"
"cms1ngm0a003qunchmd5pg5zs","170925","семена укропа","dill seed","green","2026-07-26 10:23:07.883","305.0","15.98","14.54","55.17","7.7","21.1","0.0","0.0","0.0","0.0","0.0","0.0","0.73","9.41","1.01","0.0","0.0","0.0","2.07","1516.0","16.33","256.0","277.0","1186.0","20.0","5.2","0.78","1.833","12.1","21.0","0.418","0.284","2.807","0.0","0.25","0.0","10.0","0.0","3.0","0.0","0.0","0.0","1.038","0.143","0.0","1.263","0.0","0.0","0.0","0.0","0.0","0.32","12.1","0.767","0.925","0.0","0.67","0.0","0.0","0.0","0.575","0.0","0.0","1.12","0.0","0.0"
"cms1ngm2e003runchlyoxfw7g","2768208","калинджи семена","nigella seeds","green","2026-07-26 10:23:07.958","168.0","5.3","2.3","32.0","59.3","4.8","0.0","0.0","0.0","0.0","0.0","0.0","0.621","0.293","1.225","0.0","0.0","0.0","2.167","61.0","0.6","50.0","124.0","875.0","23.0","0.83","1.069","0.132","0.0","6.1","0.29","0.17","5.3","0.816","0.298","0.0","49.0","0.0","12.0","0.0","0.0","0.0","0.408","0.069","0.241","0.354","0.585","0.0","0.083","0.742","0.333","0.148","0.0","0.317","0.403","0.21","0.571","0.264","0.0","0.355","0.276","0.088","0.39","0.383","0.0","0.0"
"cms1ngo1o003sunchrvd6rrh4","2768209","тофу запеченный","baked tofu","forbidden","2026-07-26 10:23:10.525","94.0","3.5","1.8","15.96","77.5","0.2","1.24","0.0","0.0","0.0","0.0","0.0","0.259","0.4","1.017","0.0","0.0","0.0","1.9180000000000001","118.0","1.06","40.0","38.0","47.0","35.0","0.31","0.075","0.0","13.0","2.5","0.06","0.02","0.24","0.0","0.02","0.0","6.0","0.0","2.0","0.0","0.31","3.5","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngo2v003tunchri55pxoz","2768210","тофу копченый","smoked tofu","forbidden","2026-07-26 10:23:10.567","94.0","3.5","1.8","15.96","77.5","0.2","1.24","0.0","0.0","0.0","0.0","0.0","0.259","0.4","1.017","0.0","0.0","0.0","1.9180000000000001","118.0","1.06","40.0","38.0","47.0","35.0","0.31","0.075","0.0","13.0","2.5","0.06","0.02","0.24","0.0","0.02","0.0","6.0","0.0","2.0","0.0","0.31","3.5","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ngpxq003uunchd03vdvyu","172443","натто","natto","green","2026-07-26 10:23:12.974","211.0","19.4","11.0","12.68","55.02","5.4","4.89","0.0","0.0","0.0","0.0","0.0","1.591","2.43","6.21","0.0","0.0","0.0","11.686","217.0","8.6","115.0","174.0","729.0","7.0","3.03","0.667","1.528","8.8","13.0","0.16","0.19","0.0","0.215","0.13","0.0","8.0","0.0","0.0","0.0","0.01","23.1","1.145","0.208","0.798","0.909","1.956","0.0","0.22","3.337","0.646","0.512","8.8","0.931","1.509","0.0","0.941","1.403","0.0","1.121","0.813","0.223","0.556","1.018","0.0","0.0"
"cms1ngq42003vunchwkbioxvu","172442","мисо красное","red miso","green","2026-07-26 10:23:13.202","198.0","12.79","6.01","25.37","43.02","5.4","6.2","0.0","0.0","6.0","0.0","0.2","1.025","1.118","2.884","0.0","0.0","0.0","5.363","57.0","2.49","48.0","159.0","210.0","3728.0","2.56","0.42","0.859","7.0","0.0","0.098","0.233","0.906","0.337","0.199","0.0","19.0","0.08","4.0","0.0","0.01","29.3","0.478","0.129","0.5","0.784","1.171","52.0","0.0","1.915","0.447","0.243","7.0","0.508","0.82","0.0","0.486","0.619","0.0","0.601","0.479","0.155","0.352","0.547","0.0","0.0"
"cms1ngr4q003wunchilrzmhum","172442","мисо белое","white miso","green","2026-07-26 10:23:14.522","198.0","12.79","6.01","25.37","43.02","5.4","6.2","0.0","0.0","6.0","0.0","0.2","1.025","1.118","2.884","0.0","0.0","0.0","5.363","57.0","2.49","48.0","159.0","210.0","3728.0","2.56","0.42","0.859","7.0","0.0","0.098","0.233","0.906","0.337","0.199","0.0","19.0","0.08","4.0","0.0","0.01","29.3","0.478","0.129","0.5","0.784","1.171","52.0","0.0","1.915","0.447","0.243","7.0","0.508","0.82","0.0","0.486","0.619","0.0","0.601","0.479","0.155","0.352","0.547","0.0","0.0"
"cms1ngszs003xunchjni1a5hq","170392","кимчи","kimchi","green","2026-07-26 10:23:16.936","15.0","1.1","0.5","2.4","94.3","1.6","1.06","0.0","0.0","0.0","0.0","0.0","0.067","0.037","0.241","0.0","0.0","0.0","0.345","33.0","2.5","14.0","24.0","151.0","498.0","0.22","0.024","0.0","0.5","0.0","0.01","0.21","1.1","0.0","0.213","0.0","52.0","0.0","5.0","0.0","0.11","43.6","0.0","0.0","0.0","0.0","0.0","55.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
